Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Cameron Johnson,o14.5 Points + Assists,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Jamal Murray,o6.5 Assists,0,DEN,MIN,0.16,0.16,0.16,0,5,1,Available,1,26,0.13333333333333333,200
Christian Braun,o14.5 Points + Rebounds,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Jayson Tatum,o2.5 Three Pointers,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Dyson Daniels,o3.5 Q1 Points,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Nikola Jokic,o0.5 Blocks,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Julius Randle,o26.5 Points + Rebounds,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Jaden McDaniels,o18.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Joel Embiid,o35.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jamal Murray,o4.5 Rebounds,0,DEN,MIN,0.2,0.2,0.2,0,5,1,Available,1,26,0.13333333333333333,160
Julius Randle,o19.5 Points,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Jalen Brunson,o0.5 Steals,0,NYK,,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
OG Anunoby,o17.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
CJ McCollum,o21.5 Points + Assists,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Nikola Jokic,o7.5 Q1 Points,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Nikola Jokic,o13.5 Rebounds,0,DEN,MIN,0.2,0.2,0.2,0,5,1,Available,1,26,0.13333333333333333,160
Rudy Gobert,o1.5 Assists,0,MIN,DEN,0.16,0.16,0.16,0,5,1,Available,1,2,0.9333333333333333,200
Jaden McDaniels,o23.5 Pts + Reb + Ast,0,MIN,DEN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Ayo Dosunmu,o22.5 Pts + Reb + Ast,0,MIN,DEN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Jalen Brunson,o10.5 Rebounds + Assists,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Joel Embiid,o31.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Julius Randle,o20.5 Points,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
CJ McCollum,o22.5 Points + Assists,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Neemias Queta,o3.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Cameron Johnson,o12.5 Points,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Christian Braun,o11.5 Points,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Nikola Jokic,o23.5 Rebounds + Assists,0,DEN,MIN,0.2,0.2,0.2,0,5,1,Available,1,26,0.13333333333333333,160
Bruce Brown,o3.5 Rebounds,0,DEN,MIN,0.2,0.2,0.2,0,5,1,Available,1,26,0.13333333333333333,160
Jaden McDaniels,o4.5 Rebounds,0,MIN,DEN,0.2,0.2,0.2,0,5,1,Available,1,2,0.9333333333333333,160
Dyson Daniels,o13.5 Rebounds + Assists,0,ATL,NY,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Bones Hyland,o8.5 Points,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Jaden McDaniels,o20.5 Points + Rebounds,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Ayo Dosunmu,o15.5 Points,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Joel Embiid,o40.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Joel Embiid,o39.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Bones Hyland,o11.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Jaden McDaniels,o7.5 Rebounds + Assists,0,MIN,DEN,0.2,0.2,0.2,0,5,1,Available,1,2,0.9333333333333333,160
Ayo Dosunmu,o19.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
OG Anunoby,o26.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Karl-Anthony Towns,o15.5 Rebounds + Assists,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Karl-Anthony Towns,o36.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Ayo Dosunmu,o19.5 Points + Rebounds,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Ayo Dosunmu,o16.5 Points,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
OG Anunoby,o27.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Bones Hyland,o13.5 Pts + Reb + Ast,0,MIN,DEN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Jaden McDaniels,o24.5 Pts + Reb + Ast,0,MIN,DEN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Ayo Dosunmu,o20.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Ayo Dosunmu,o3.5 Rebounds,0,MIN,DEN,0.2,0.2,0.2,0,5,1,Available,1,2,0.9333333333333333,160
OG Anunoby,o2.5 Three Pointers,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Bones Hyland,o12.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Jaden McDaniels,o21.5 Points + Rebounds,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Ayo Dosunmu,o24.5 Pts + Reb + Ast,0,MIN,DEN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Dyson Daniels,o7.5 Rebounds,0,ATL,NY,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Dyson Daniels,o14.5 Rebounds + Assists,0,ATL,NY,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Ayo Dosunmu,o21.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
OG Anunoby,o26.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jayson Tatum,o30.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o35.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o34.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Ayo Dosunmu,o17.5 Points,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Ayo Dosunmu,o3.5 Q1 Points,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Nickeil Alexander-Walker,o3.5 Three Pointers,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Bones Hyland,o13.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Joel Embiid,o1.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
OG Anunoby,o9.5 Rebounds + Assists,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Bones Hyland,o14.5 Pts + Reb + Ast,0,MIN,DEN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Jayson Tatum,o31.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o19.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Bones Hyland,o14.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Jaden McDaniels,o8.5 Rebounds + Assists,0,MIN,DEN,0.2,0.2,0.2,0,5,1,Available,1,2,0.9333333333333333,160
Jaden McDaniels,o5.5 Rebounds,0,MIN,DEN,0.2,0.2,0.2,0,5,1,Available,1,2,0.9333333333333333,160
Cameron Johnson,o3.5 Q1 Points,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
VJ Edgecombe,o11.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Bones Hyland,o2.5 Three Pointers,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Dyson Daniels,o8.5 Rebounds,0,ATL,NY,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Nikola Vucevic,o9.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Nikola Vucevic,o4.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o16.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Derrick White,o6.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Nikola Vucevic,o7.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Mikal Bridges,o13.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Mikal Bridges,o0.5 Three Pointers,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Mikal Bridges,o1.5 Assists,0,NYK,,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Nickeil Alexander-Walker,o20.5 Pts + Reb + Ast,0,ATL,NY,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Nikola Vucevic,o9.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Nickeil Alexander-Walker,o21.5 Pts + Reb + Ast,0,ATL,NY,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Derrick White,o9.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jalen Johnson,o23.5 Points + Assists,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Johnson,o33.5 Pts + Reb + Ast,0,ATL,NY,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Quentin Grimes,o9.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jaylen Brown,o34.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Tyrese Maxey,o29.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Josh Hart,o12.5 Points + Assists,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Josh Hart,o19.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Cameron Johnson,o4.5 Rebounds + Assists,0,DEN,MIN,0.2,0.2,0.2,0,5,1,Available,1,26,0.13333333333333333,160
Jaylen Brown,o3.5 Assists,0,BOS,PHI,0.16,0.16,0.16,0,5,1,Available,1,27,0.1,200
Nickeil Alexander-Walker,o2.5 Assists,0,ATL,NY,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Nickeil Alexander-Walker,o19.5 Points + Assists,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Josh Hart,o0.5 Three Pointers,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Nickeil Alexander-Walker,o0.5 Steals,0,ATL,NY,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Tyrese Maxey,o34.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Nickeil Alexander-Walker,o20.5 Points + Assists,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jaylen Brown,o5.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Kelly Oubre Jr.,o0.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Cameron Johnson,o2.5 Rebounds,0,DEN,MIN,0.2,0.2,0.2,0,5,1,Available,1,26,0.13333333333333333,160
Mitchell Robinson,o6.5 Rebounds,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Jaylen Brown,o9.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Karl-Anthony Towns,o10.5 Rebounds,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Josh Hart,o8.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Johnson,o28.5 Points + Rebounds,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tim Hardaway Jr.,o1.5 Three Pointers,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Tyrese Maxey,o29.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o24.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Josh Hart,o16.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Christian Braun,o3.5 Rebounds,0,DEN,MIN,0.2,0.2,0.2,0,5,1,Available,1,26,0.13333333333333333,160
Jaylen Brown,o5.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Kelly Oubre Jr.,o11.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Kelly Oubre Jr.,o2.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jalen Brunson,o34.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Josh Hart,o21.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Onyeka Okongwu,o23.5 Pts + Reb + Ast,0,ATL,NY,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Nickeil Alexander-Walker,o17.5 Points,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Nikola Jokic,o47.5 Pts + Reb + Ast,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Rudy Gobert,o19.5 Points + Rebounds,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Tyrese Maxey,o36.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Tyrese Maxey,o9.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Jalen Brunson,o7.5 Q1 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Sam Hauser,o0.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Sam Hauser,o1.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Christian Braun,o15.5 Pts + Reb + Ast,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Christian Braun,o6.5 Rebounds + Assists,0,DEN,MIN,0.2,0.2,0.2,0,5,1,Available,1,26,0.13333333333333333,160
Jamal Murray,o0.5 Steals,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Rudy Gobert,o21.5 Pts + Reb + Ast,0,MIN,DEN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Jalen Brunson,o35.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Sam Hauser,o6.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Aaron Gordon,o19.5 Points + Rebounds,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Aaron Gordon,o14.5 Points,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Nikola Jokic,o24.5 Points,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Rudy Gobert,o20.5 Points + Rebounds,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Dyson Daniels,o15.5 Points + Assists,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Payton Pritchard,o2.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jalen Brunson,o31.5 Points + Assists,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Karl-Anthony Towns,o30.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Payton Pritchard,o18.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
VJ Edgecombe,o13.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jamal Murray,o35.5 Pts + Reb + Ast,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Jamal Murray,o5.5 Q1 Points,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Christian Braun,o12.5 Points + Assists,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Julius Randle,o10.5 Rebounds + Assists,0,MIN,DEN,0.2,0.2,0.2,0,5,1,Available,1,2,0.9333333333333333,160
Jalen Brunson,o29.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Onyeka Okongwu,o21.5 Points + Rebounds,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jonathan Kuminga,o14.5 Points + Rebounds,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Payton Pritchard,o19.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Neemias Queta,o7.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Paul George,o23.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Paul George,o20.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Payton Pritchard,o18.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Payton Pritchard,o15.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Christian Braun,o16.5 Pts + Reb + Ast,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Ayo Dosunmu,o1.5 Three Pointers,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Jalen Brunson,o32.5 Points + Assists,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Onyeka Okongwu,o3.5 Q1 Points,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
CJ McCollum,o6.5 Rebounds + Assists,0,ATL,NY,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
CJ McCollum,o20.5 Points + Rebounds,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jamal Murray,o28.5 Points + Rebounds,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Dyson Daniels,o24.5 Pts + Reb + Ast,0,ATL,NY,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
VJ Edgecombe,o18.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Cameron Johnson,o14.5 Points + Rebounds,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Cameron Johnson,o16.5 Pts + Reb + Ast,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Jamal Murray,o36.5 Pts + Reb + Ast,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
CJ McCollum,o17.5 Points,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
CJ McCollum,o21.5 Points + Rebounds,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Julius Randle,o5.5 Q1 Points,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Julius Randle,o24.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Jalen Brunson,o26.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o30.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Josh Hart,o6.5 Rebounds,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
CJ McCollum,o3.5 Assists,0,ATL,NY,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
VJ Edgecombe,o19.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o20.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o1.5 Steals,0,PHI,BOS,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Cameron Johnson,o17.5 Pts + Reb + Ast,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Nikola Jokic,o10.5 Assists,0,DEN,MIN,0.16,0.16,0.16,0,5,1,Available,1,26,0.13333333333333333,200
Nikola Jokic,o0.5 Triple Double,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Julius Randle,o25.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Mike Conley,o4.5 Points,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Julius Randle,o26.5 Points + Assists,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Jalen Brunson,o33.5 Points + Assists,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o2.5 Three Pointers,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
OG Anunoby,o19.5 Points + Assists,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jonathan Kuminga,o15.5 Points + Rebounds,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Payton Pritchard,o2.5 Three Pointers,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
VJ Edgecombe,o25.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Paul George,o2.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Cameron Johnson,o15.5 Points + Rebounds,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Christian Braun,o15.5 Points + Rebounds,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Bruce Brown,o11.5 Points + Rebounds,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Naz Reid,o19.5 Points + Rebounds,0,MIN,DEN,0.64,0.64,0.64,0,5,1,Available,1,2,0.9333333333333333,50
Ayo Dosunmu,o6.5 Rebounds + Assists,0,MIN,DEN,0.2,0.2,0.2,0,5,1,Available,1,2,0.9333333333333333,160
Ayo Dosunmu,o3.5 Assists,0,MIN,DEN,0.16,0.16,0.16,0,5,1,Available,1,2,0.9333333333333333,200
Jalen Brunson,o27.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Gabe Vincent,o3.5 Points,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Gabe Vincent,o4.5 Points,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Neemias Queta,o9.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Joel Embiid,o27.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jamal Murray,o24.5 Points,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Jamal Murray,o37.5 Pts + Reb + Ast,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Bruce Brown,o9.5 Points + Assists,0,DEN,MIN,0.64,0.64,0.64,0,5,1,Available,1,26,0.13333333333333333,50
Bruce Brown,o13.5 Pts + Reb + Ast,0,DEN,MIN,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
OG Anunoby,o18.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Karl-Anthony Towns,o20.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
CJ McCollum,o22.5 Points + Rebounds,0,ATL,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
VJ Edgecombe,o20.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jalen Brunson,o34.5 Points + Assists,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
