Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Nikolaj Ehlers,o0.5 Powerplay Points,0,CAR,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Rasmus Ristolainen,o0.5 Assists,0,PHI,CAR,0.0004,0.0004,0.0004,0,5,1,Available,1,2,0.9375,80000
Jamie Drysdale,o0.5 Assists,0,PHI,CAR,0.0004,0.0004,0.0004,0,5,1,Available,1,2,0.9375,80000
Alexander Nikishin,o0.5 Assists,0,CAR,PHI,0.0004,0.0004,0.0004,0,5,1,Available,1,15,0.53125,80000
Trevor Zegras,o0.5 Goals,0,PHI,CAR,0.0003,0.0003,0.0003,0,5,1,Available,1,2,0.9375,106667
Jaccob Slavin,o0.5 Assists,0,CAR,PHI,0.0004,0.0004,0.0004,0,5,1,Available,1,15,0.53125,80000
Sebastian Aho,o1.5 Points,0,CAR,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Nikolaj Ehlers,o0.5 Goals,0,CAR,PHI,0.0003,0.0003,0.0003,0,5,1,Available,1,15,0.53125,106667
Owen Tippett,o0.5 Assists,0,PHI,CAR,0.0004,0.0004,0.0004,0,5,1,Available,1,2,0.9375,80000
Andrei Svechnikov,o1.5 Points,0,CAR,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jackson Blake,o0.5 Goals,0,CAR,PHI,0.0003,0.0003,0.0003,0,5,1,Available,1,15,0.53125,106667
Seth Jarvis,o1.5 Points,0,CAR,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Travis Konecny,o0.5 Goals,0,PHI,CAR,0.0003,0.0003,0.0003,0,5,1,Available,1,2,0.9375,106667
Owen Tippett,o0.5 Goals,0,PHI,CAR,0.0003,0.0003,0.0003,0,5,1,Available,1,2,0.9375,106667
Sebastian Aho,u0.5 Goals,0,CAR,PHI,0.0003,0.0003,0.0003,0,5,1,Available,1,15,0.53125,106667
Andrei Svechnikov,u0.5 Goals,0,CAR,PHI,0.0003,0.0003,0.0003,0,5,1,Available,1,15,0.53125,106667
Logan Stankoven,u0.5 Goals,0,CAR,PHI,0.0003,0.0003,0.0003,0,5,1,Available,1,15,0.53125,106667
