Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Paolo Banchero,o11.5 Rebounds + Assists,0,ORL,DET,0.2,0.2,0.2,0,5,1,Available,1,28,0.06666666666666667,160
Jalen Suggs,o1.5 Three Pointers,0,ORL,DET,0.64,0.64,0.64,0,5,1,Available,1,28,0.06666666666666667,50
Jabari Smith Jr.,o5.5 Rebounds,0,HOU,LAL,0.2,0.2,0.2,0,5,1,Available,1,4,0.8666666666666667,160
Austin Reaves,o8.5 Rebounds + Assists,0,LAL,HOU,0.2,0.2,0.2,0,5,1,Available,1,25,0.16666666666666666,160
Ausar Thompson,o10.5 Points + Assists,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Duncan Robinson,o2.5 Three Pointers,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Amen Thompson,o16.5 Points,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Jalen Duren,o1.5 Assists,0,DET,ORL,0.16,0.16,0.16,0,5,1,Available,1,22,0.26666666666666666,200
Rui Hachimura,o1.5 Three Pointers,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Marcus Smart,o13.5 Pts + Reb + Ast,0,LAL,HOU,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Luke Kennard,o9.5 Points + Rebounds,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Marcus Smart,o2.5 Assists,0,LAL,HOU,0.16,0.16,0.16,0,5,1,Available,1,25,0.16666666666666666,200
Marcus Smart,o11.5 Points + Assists,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Marcus Smart,o14.5 Pts + Reb + Ast,0,LAL,HOU,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Amen Thompson,o23.5 Points + Assists,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Paolo Banchero,o0.5 Steals,0,ORL,DET,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Marcus Smart,o15.5 Pts + Reb + Ast,0,LAL,HOU,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Marcus Smart,o12.5 Points + Assists,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Rui Hachimura,o15.5 Points + Rebounds,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Rui Hachimura,o12.5 Points,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Luke Kennard,o4.5 Rebounds + Assists,0,LAL,HOU,0.2,0.2,0.2,0,5,1,Available,1,25,0.16666666666666666,160
Marcus Smart,o3.5 Assists,0,LAL,HOU,0.16,0.16,0.16,0,5,1,Available,1,25,0.16666666666666666,200
Jabari Smith Jr.,o23.5 Points + Rebounds,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Paolo Banchero,o5.5 Q1 Points,0,ORL,DET,0.64,0.64,0.64,0,5,1,Available,1,28,0.06666666666666667,50
Jaylon Tyson,o4.5 Points,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
James Harden,o24.5 Points + Assists,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jaylon Tyson,o8.5 Points + Rebounds,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jaylon Tyson,o9.5 Pts + Reb + Ast,0,CLE,TOR,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Evan Mobley,o15.5 Points + Assists,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Duren,o11.5 Points,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Jalen Duren,o2.5 Q1 Points,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Jaylon Tyson,o5.5 Points,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Duren,o3.5 Q1 Points,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Jalen Duren,o14.5 Points + Assists,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Sam Merrill,o9.5 Pts + Reb + Ast,0,CLE,TOR,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Jaxson Hayes,o6.5 Points + Rebounds,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Jalen Suggs,o3.5 Assists,0,ORL,DET,0.16,0.16,0.16,0,5,1,Available,1,28,0.06666666666666667,200
Dennis Schröder,o9.5 Pts + Reb + Ast,0,CLE,TOR,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Sam Merrill,o5.5 Points,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Donovan Mitchell,o25.5 Points + Rebounds,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Evan Mobley,o24.5 Pts + Reb + Ast,0,CLE,TOR,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Max Strus,o9.5 Points + Rebounds,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Desmond Bane,o19.5 Points + Rebounds,0,ORL,DET,0.64,0.64,0.64,0,5,1,Available,1,28,0.06666666666666667,50
Jarrett Allen,o16.5 Points + Rebounds,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Evan Mobley,o25.5 Pts + Reb + Ast,0,CLE,TOR,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Evan Mobley,o3.5 Q1 Points,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Evan Mobley,o2.5 Assists,0,CLE,TOR,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Deandre Ayton,o8.5 Points,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Jalen Suggs,o10.5 Points,0,ORL,DET,0.64,0.64,0.64,0,5,1,Available,1,28,0.06666666666666667,50
Max Strus,o3.5 Rebounds,0,CLE,TOR,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Alperen Sengun,o30.5 Pts + Reb + Ast,0,HOU,LAL,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Jalen Duren,o10.5 Rebounds + Assists,0,DET,ORL,0.2,0.2,0.2,0,5,1,Available,1,22,0.26666666666666666,160
Evan Mobley,o26.5 Pts + Reb + Ast,0,CLE,TOR,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Alperen Sengun,o24.5 Points + Rebounds,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Ausar Thompson,o1.5 Q1 Points,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Jalen Duren,o8.5 Rebounds,0,DET,ORL,0.2,0.2,0.2,0,5,1,Available,1,22,0.26666666666666666,160
Ausar Thompson,o7.5 Points,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Paolo Banchero,o6.5 Rebounds,0,ORL,DET,0.2,0.2,0.2,0,5,1,Available,1,28,0.06666666666666667,160
Paolo Banchero,o24.5 Points + Assists,0,ORL,DET,0.64,0.64,0.64,0,5,1,Available,1,28,0.06666666666666667,50
Dean Wade,o7.5 Points + Rebounds,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
LeBron James,o24.5 Points + Rebounds,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
LeBron James,o18.5 Points,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Deandre Ayton,o9.5 Points,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Austin Reaves,o27.5 Pts + Reb + Ast,0,LAL,HOU,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Alperen Sengun,o13.5 Rebounds + Assists,0,HOU,LAL,0.2,0.2,0.2,0,5,1,Available,1,4,0.8666666666666667,160
Alperen Sengun,o3.5 Q1 Points,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Desmond Bane,o3.5 Rebounds,0,ORL,DET,0.2,0.2,0.2,0,5,1,Available,1,28,0.06666666666666667,160
Alperen Sengun,o16.5 Points,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Duncan Robinson,o9.5 Points,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Duncan Robinson,o1.5 Assists,0,DET,ORL,0.16,0.16,0.16,0,5,1,Available,1,22,0.26666666666666666,200
Alperen Sengun,o0.5 Blocks,0,HOU,LAL,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
James Harden,o2.5 Three Pointers,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Amen Thompson,o23.5 Points + Rebounds,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Amen Thompson,o29.5 Pts + Reb + Ast,0,HOU,LAL,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Ausar Thompson,o16.5 Pts + Reb + Ast,0,DET,ORL,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Ausar Thompson,o14.5 Points + Rebounds,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Donovan Mitchell,o3.5 Rebounds,0,CLE,TOR,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
LeBron James,o26.5 Points + Assists,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Austin Reaves,o18.5 Points,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Austin Reaves,o4.5 Assists,0,LAL,HOU,0.16,0.16,0.16,0,5,1,Available,1,25,0.16666666666666666,200
Alperen Sengun,o17.5 Points,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Reed Sheppard,o11.5 Points,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Ausar Thompson,o1.5 Steals,0,DET,ORL,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Paolo Banchero,o7.5 Rebounds,0,ORL,DET,0.2,0.2,0.2,0,5,1,Available,1,28,0.06666666666666667,160
Rui Hachimura,o2.5 Rebounds,0,LAL,HOU,0.2,0.2,0.2,0,5,1,Available,1,25,0.16666666666666666,160
Ausar Thompson,o11.5 Points + Assists,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
LeBron James,o25.5 Points + Rebounds,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Marcus Smart,o10.5 Points + Rebounds,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
LeBron James,o5.5 Rebounds,0,LAL,HOU,0.2,0.2,0.2,0,5,1,Available,1,25,0.16666666666666666,160
LeBron James,o31.5 Pts + Reb + Ast,0,LAL,HOU,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Tari Eason,o9.5 Points,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Ausar Thompson,o8.5 Rebounds + Assists,0,DET,ORL,0.2,0.2,0.2,0,5,1,Available,1,22,0.26666666666666666,160
Paolo Banchero,o4.5 Assists,0,ORL,DET,0.16,0.16,0.16,0,5,1,Available,1,28,0.06666666666666667,200
Alperen Sengun,o18.5 Points,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Amen Thompson,o17.5 Points,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Cade Cunningham,o5.5 Q1 Points,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
LeBron James,o12.5 Rebounds + Assists,0,LAL,HOU,0.2,0.2,0.2,0,5,1,Available,1,25,0.16666666666666666,160
Paolo Banchero,o12.5 Rebounds + Assists,0,ORL,DET,0.2,0.2,0.2,0,5,1,Available,1,28,0.06666666666666667,160
LeBron James,o6.5 Assists,0,LAL,HOU,0.16,0.16,0.16,0,5,1,Available,1,25,0.16666666666666666,200
Luke Kennard,o9.5 Points + Assists,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
LeBron James,o4.5 Q1 Points,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Luke Kennard,o8.5 Points,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Jabari Smith Jr.,o24.5 Pts + Reb + Ast,0,HOU,LAL,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
LeBron James,o28.5 Points + Assists,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
LeBron James,o33.5 Pts + Reb + Ast,0,LAL,HOU,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Luke Kennard,o10.5 Points + Rebounds,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Tari Eason,o16.5 Points + Rebounds,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Donovan Mitchell,o4.5 Rebounds,0,CLE,TOR,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
LeBron James,o34.5 Pts + Reb + Ast,0,LAL,HOU,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Amen Thompson,o1.5 Steals,0,HOU,LAL,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Paolo Banchero,o5.5 Assists,0,ORL,DET,0.16,0.16,0.16,0,5,1,Available,1,28,0.06666666666666667,200
Luke Kennard,o10.5 Points + Assists,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Marcus Smart,o16.5 Pts + Reb + Ast,0,LAL,HOU,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Amen Thompson,o24.5 Points + Assists,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Luke Kennard,o13.5 Pts + Reb + Ast,0,LAL,HOU,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
LeBron James,o29.5 Points + Assists,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Luke Kennard,o9.5 Points,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Jabari Smith Jr.,o16.5 Points,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Jabari Smith Jr.,o2.5 Three Pointers,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
LeBron James,o30.5 Points + Assists,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Luke Kennard,o14.5 Pts + Reb + Ast,0,LAL,HOU,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
LeBron James,o31.5 Points + Assists,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Jabari Smith Jr.,o17.5 Points,0,HOU,LAL,0.64,0.64,0.64,0,5,1,Available,1,4,0.8666666666666667,50
Luke Kennard,o14.5 Points + Assists,0,LAL,HOU,0.64,0.64,0.64,0,5,1,Available,1,25,0.16666666666666666,50
Evan Mobley,o12.5 Points,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
James Harden,o27.5 Pts + Reb + Ast,0,CLE,TOR,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Jalen Duren,o20.5 Points + Rebounds,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Jaylon Tyson,o9.5 Points + Rebounds,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Wendell Carter Jr.,o1.5 Q1 Points,0,ORL,DET,0.64,0.64,0.64,0,5,1,Available,1,28,0.06666666666666667,50
Donovan Mitchell,o3.5 Assists,0,CLE,TOR,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Evan Mobley,o13.5 Points,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Anthony Black,o4.5 Rebounds + Assists,0,ORL,DET,0.2,0.2,0.2,0,5,1,Available,1,28,0.06666666666666667,160
Jalen Duren,o23.5 Pts + Reb + Ast,0,DET,ORL,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Tristan da Silva,o3.5 Points,0,ORL,DET,0.64,0.64,0.64,0,5,1,Available,1,28,0.06666666666666667,50
Jarrett Allen,o5.5 Rebounds,0,CLE,TOR,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Evan Mobley,o17.5 Points + Assists,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Sam Merrill,o8.5 Points + Rebounds,0,CLE,TOR,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Isaiah Stewart,o5.5 Points,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Isaiah Stewart,o9.5 Points + Rebounds,0,DET,ORL,0.64,0.64,0.64,0,5,1,Available,1,22,0.26666666666666666,50
Dennis Schröder,o10.5 Pts + Reb + Ast,0,CLE,TOR,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
Donovan Mitchell,o30.5 Pts + Reb + Ast,0,CLE,TOR,NaN,NaN,NaN,NaN,NaN,1,Available,1,15,0.5,32
