Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Masyn Winn,o0.5 Hits + Runs + RBIs,0,STL,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Freddie Freeman,o0.5 Hits,0,LAD,STL,0,0,0,0,0,0,Available,1,18,0.4,32
Xander Bogaerts,o0.5 Hits + Runs + RBIs,0,SD,CHW,0,0,0,0,0,0,Available,1,14,0.5333333333333333,32
Fernando Tatis Jr.,o0.5 Hits,0,SD,CHW,0,0,0,0,0,0,Available,1,14,0.5333333333333333,32
Cam Schlittler,o6.5 Strikeouts,0,NYY,BAL,0,0,0,0,0,0,Available,1,11,0.6333333333333333,32
Daniel Schneemann,o0.5 Hits + Runs + RBIs,0,CLE,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Randy Arozarena,o0.5 Hits + Runs + RBIs,0,SEA,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Drake Baldwin,o0.5 Singles,0,ATL,COL,0,0,0,0,0,0,Available,1,15,0.5,32
Maikel Garcia,o0.5 Hits,0,KC,SEA,0,0,0,0,0,0,Available,1,16,0.4666666666666667,32
Masyn Winn,o0.5 Hits,0,STL,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Sal Frelick,o0.5 Hits + Runs + RBIs,0,MIL,WSH,0,0,0,0,0,0,Available,1,29,0.03333333333333333,32
Nolan Schanuel,o0.5 Hits,0,LAA,NYM,0,0,0,0,0,0,Available,1,22,0.26666666666666666,32
Nolan Schanuel,o0.5 Hits + Runs + RBIs,0,LAA,NYM,0,0,0,0,0,0,Available,1,22,0.26666666666666666,32
Tyler Freeman,o0.5 Singles,0,COL,ATL,0,0,0,0,0,0,Available,1,15,0.5,32
Liam Hicks,o0.5 Hits,0,MIA,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Bryce Harper,o0.5 Hits,0,PHI,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Carson Kelly,o0.5 Singles,0,CHC,ARI,0,0,0,0,0,0,Available,1,15,0.5,32
Daniel Schneemann,o0.5 Hits,0,CLE,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Carlos Correa,o0.5 Hits,0,HOU,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Wilyer Abreu,o0.5 Hits,0,BOS,HOU,0,0,0,0,0,0,Available,1,1,0.9666666666666667,32
Gunnar Henderson,o0.5 Hits + Runs + RBIs,0,BAL,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Yoshinobu Yamamoto,o5.5 Strikeouts,0,LAD,STL,0,0,0,0,0,0,Available,1,18,0.4,32
Riley Greene,o0.5 Hits,0,DET,TEX,0,0,0,0,0,0,Available,1,24,0.2,32
Trevor Story,o0.5 Hits,0,BOS,HOU,0,0,0,0,0,0,Available,1,1,0.9666666666666667,32
Pete Crow-Armstrong,o0.5 Hits + Runs + RBIs,0,CHC,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Sam Antonacci,o0.5 Hits + Runs + RBIs,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Jonny DeLuca,o0.5 Hits + Runs + RBIs,0,TB,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Gunnar Henderson,o0.5 Hits,0,BAL,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Gunnar Henderson,o1.5 Hits + Runs + RBIs,0,BAL,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
